customer_id,age,sex,marital_status,job,employment_duration,housing,guarantors,num_dependants,checking_status,savings_status,amount,duration,purpose,credit_history,installment_rate,risk_label
779,38,male,single,highly skilled employee,> 7 years,own,none,1,no account,"> 1,000 DM",5711,36,car (used),critical account/other credits existing (outside this bank),4.0,0
780,67,female,non-single/single,skilled employee,unemployed,own,none,1,0 - 200 DM,< 100 DM,3872,18,repairs,existing credits paid back duly,2.0,0
781,25,male,single,skilled employee,4 - 7 years,own,gurantor,1,0 - 200 DM,< 100 DM,4933,39,radio/television,critical account/other credits existing (outside this bank),2.0,1
782,60,male,single,skilled employee,> 7 years,own,none,1,no account,"> 1,000 DM",1940,24,car (new),critical account/other credits existing (outside this bank),4.0,0
783,31,male,single,unskilled employee,1 - 4 years,own,none,1,0 - 200 DM,< 100 DM,1410,12,retraining,no credits/paid back duly,2.0,0
784,23,female,non-single/single,unskilled employee,< 1 year,own,none,1,0 - 200 DM,100 - 500 DM,836,12,car (new),existing credits paid back duly,4.0,1
785,60,male,divorved/separated,highly skilled employee,unemployed,own,none,1,0 - 200 DM,unknown/no savings,6468,20,car (used),existing credits paid back duly,1.0,0
786,35,male,single,unskilled employee,1 - 4 years,own,none,1,0 - 200 DM,"> 1,000 DM",1941,18,business,existing credits paid back duly,4.0,0
787,40,male,single,skilled employee,> 7 years,own,none,1,no account,"500 - 1,000 DM",2675,22,radio/television,existing credits paid back duly,3.0,0
788,38,male,single,skilled employee,> 7 years,own,none,2,no account,unknown/no savings,2751,48,car (used),critical account/other credits existing (outside this bank),4.0,0
789,50,male,single,skilled employee,> 7 years,for free,none,1,0 - 200 DM,< 100 DM,6224,48,education,delay paying off in the past,4.0,1
790,27,male,single,skilled employee,1 - 4 years,own,none,1,< 0 DM,< 100 DM,5998,40,education,critical account/other credits existing (outside this bank),4.0,1
791,39,female,non-single/single,skilled employee,> 7 years,own,none,2,0 - 200 DM,< 100 DM,1188,21,business,existing credits paid back duly,2.0,1
792,41,male,single,highly skilled employee,> 7 years,own,none,2,no account,unknown/no savings,6313,24,car (used),existing credits paid back duly,3.0,0
793,27,male,married/widowed,skilled employee,1 - 4 years,own,none,1,no account,unknown/no savings,1221,6,furniture/equipment,critical account/other credits existing (outside this bank),1.0,0
794,51,male,divorved/separated,skilled employee,> 7 years,for free,none,1,>= 200 DM,< 100 DM,2892,24,furniture/equipment,existing credits paid back duly,3.0,0
795,32,male,single,skilled employee,> 7 years,rent,none,1,no account,"500 - 1,000 DM",3062,24,furniture/equipment,existing credits paid back duly,4.0,0
796,22,female,non-single/single,skilled employee,< 1 year,rent,none,1,no account,100 - 500 DM,2301,9,furniture/equipment,existing credits paid back duly,2.0,0
797,51,male,single,skilled employee,> 7 years,for free,none,2,< 0 DM,unknown/no savings,7511,18,car (used),existing credits paid back duly,1.0,1
798,22,female,non-single/single,unskilled employee,< 1 year,rent,none,1,no account,< 100 DM,1258,12,furniture/equipment,critical account/other credits existing (outside this bank),2.0,0
799,54,male,married/widowed,skilled employee,> 7 years,own,none,1,no account,unknown/no savings,717,24,car (new),delay paying off in the past,4.0,0
800,35,male,single,unemployed,< 1 year,own,none,1,0 - 200 DM,unknown/no savings,1549,9,car (new),existing credits paid back duly,4.0,0
801,54,male,single,skilled employee,> 7 years,for free,none,2,no account,< 100 DM,1597,24,education,critical account/other credits existing (outside this bank),4.0,0
802,48,female,non-single/single,unskilled employee,> 7 years,rent,gurantor,1,0 - 200 DM,< 100 DM,1795,18,radio/television,critical account/other credits existing (outside this bank),3.0,0
803,24,female,non-single/single,skilled employee,> 7 years,own,none,1,< 0 DM,< 100 DM,4272,20,furniture/equipment,critical account/other credits existing (outside this bank),1.0,0
804,35,male,single,skilled employee,> 7 years,own,none,1,no account,unknown/no savings,976,12,radio/television,critical account/other credits existing (outside this bank),4.0,0
805,24,female,non-single/single,unemployed,unemployed,rent,none,1,0 - 200 DM,unknown/no savings,7472,12,car (new),existing credits paid back duly,1.0,0
806,24,male,single,skilled employee,4 - 7 years,own,none,1,< 0 DM,< 100 DM,9271,36,car (new),existing credits paid back duly,2.0,1
807,26,male,married/widowed,unskilled employee,< 1 year,own,none,1,0 - 200 DM,< 100 DM,590,6,radio/television,existing credits paid back duly,3.0,0
808,65,male,single,skilled employee,> 7 years,own,none,1,no account,unknown/no savings,930,12,radio/television,critical account/other credits existing (outside this bank),4.0,0
809,55,male,single,highly skilled employee,unemployed,for free,none,1,0 - 200 DM,< 100 DM,9283,42,car (used),all credits at this bank paid back duly,1.0,0
810,26,female,non-single/single,unemployed,< 1 year,rent,none,1,0 - 200 DM,< 100 DM,1778,15,car (new),no credits/paid back duly,2.0,1
811,26,male,married/widowed,skilled employee,< 1 year,own,none,1,0 - 200 DM,< 100 DM,907,8,business,existing credits paid back duly,3.0,0
812,28,male,married/widowed,unskilled employee,4 - 7 years,own,gurantor,1,0 - 200 DM,< 100 DM,484,6,radio/television,existing credits paid back duly,3.0,0
813,24,male,single,skilled employee,4 - 7 years,own,none,1,< 0 DM,< 100 DM,9629,36,car (used),critical account/other credits existing (outside this bank),4.0,1
814,54,male,single,skilled employee,1 - 4 years,own,none,1,< 0 DM,< 100 DM,3051,48,domestic appliance,existing credits paid back duly,3.0,1
815,46,male,single,skilled employee,4 - 7 years,for free,none,2,< 0 DM,< 100 DM,3931,48,car (new),existing credits paid back duly,4.0,1
816,54,female,non-single/single,skilled employee,1 - 4 years,rent,none,1,0 - 200 DM,< 100 DM,7432,36,car (new),delay paying off in the past,2.0,0
817,62,male,divorved/separated,skilled employee,1 - 4 years,own,none,1,no account,"500 - 1,000 DM",1338,6,domestic appliance,existing credits paid back duly,1.0,0
818,24,female,non-single/single,skilled employee,4 - 7 years,rent,none,1,no account,< 100 DM,1554,6,radio/television,critical account/other credits existing (outside this bank),1.0,0
819,43,male,divorved/separated,highly skilled employee,unemployed,own,co-applicant,1,< 0 DM,< 100 DM,15857,36,other,existing credits paid back duly,2.0,0
820,26,male,married/widowed,skilled employee,1 - 4 years,own,none,1,< 0 DM,< 100 DM,1345,18,radio/television,existing credits paid back duly,4.0,1
821,27,male,married/widowed,skilled employee,1 - 4 years,own,none,1,no account,< 100 DM,1101,12,car (new),existing credits paid back duly,3.0,0
822,24,male,married/widowed,skilled employee,1 - 4 years,own,none,1,>= 200 DM,< 100 DM,3016,12,radio/television,existing credits paid back duly,3.0,0
823,41,male,single,skilled employee,> 7 years,own,none,2,< 0 DM,< 100 DM,2712,36,furniture/equipment,existing credits paid back duly,2.0,1
824,47,male,single,unskilled employee,> 7 years,own,none,1,< 0 DM,< 100 DM,731,8,car (new),critical account/other credits existing (outside this bank),4.0,0
825,35,male,divorved/separated,highly skilled employee,< 1 year,own,none,1,no account,< 100 DM,3780,18,furniture/equipment,critical account/other credits existing (outside this bank),3.0,0
826,30,male,married/widowed,skilled employee,> 7 years,own,none,1,< 0 DM,< 100 DM,1602,21,car (new),critical account/other credits existing (outside this bank),4.0,0
827,33,female,non-single/single,skilled employee,> 7 years,rent,none,1,< 0 DM,< 100 DM,3966,18,car (new),critical account/other credits existing (outside this bank),1.0,1
828,36,male,single,skilled employee,1 - 4 years,own,none,2,no account,< 100 DM,4165,18,business,no credits/paid back duly,2.0,1
829,47,male,single,skilled employee,> 7 years,for free,none,1,< 0 DM,unknown/no savings,8335,36,car (used),existing credits paid back duly,3.0,1
830,38,male,single,skilled employee,1 - 4 years,for free,none,2,0 - 200 DM,unknown/no savings,6681,48,business,delay paying off in the past,4.0,0
831,44,male,single,skilled employee,1 - 4 years,own,none,2,no account,"500 - 1,000 DM",2375,24,business,delay paying off in the past,4.0,0
832,23,female,non-single/single,skilled employee,< 1 year,rent,none,1,< 0 DM,< 100 DM,1216,18,car (new),existing credits paid back duly,4.0,1
833,29,male,single,skilled employee,> 7 years,rent,none,1,< 0 DM,< 100 DM,11816,45,business,no credits/paid back duly,2.0,1
834,42,female,non-single/single,skilled employee,> 7 years,own,none,1,0 - 200 DM,unknown/no savings,5084,24,radio/television,existing credits paid back duly,2.0,0
835,25,female,non-single/single,unskilled employee,< 1 year,own,none,1,>= 200 DM,< 100 DM,2327,15,radio/television,existing credits paid back duly,2.0,1
836,48,male,single,skilled employee,1 - 4 years,own,none,1,< 0 DM,< 100 DM,1082,12,car (new),no credits/paid back duly,4.0,1
837,21,female,non-single/single,skilled employee,1 - 4 years,own,none,1,no account,unknown/no savings,886,12,radio/television,existing credits paid back duly,4.0,0
838,23,female,non-single/single,unskilled employee,< 1 year,rent,none,2,no account,< 100 DM,601,4,furniture/equipment,existing credits paid back duly,1.0,0
839,63,male,single,skilled employee,> 7 years,own,none,1,< 0 DM,< 100 DM,2957,24,car (used),critical account/other credits existing (outside this bank),4.0,0
840,46,male,married/widowed,skilled employee,> 7 years,own,co-applicant,1,no account,< 100 DM,2611,24,radio/television,critical account/other credits existing (outside this bank),4.0,0
841,29,male,single,skilled employee,4 - 7 years,own,none,1,< 0 DM,< 100 DM,5179,36,furniture/equipment,existing credits paid back duly,4.0,1
842,28,male,single,unskilled employee,1 - 4 years,own,none,1,no account,< 100 DM,2993,21,car (used),delay paying off in the past,3.0,0
843,23,female,non-single/single,skilled employee,< 1 year,own,none,1,no account,< 100 DM,1943,18,repairs,existing credits paid back duly,4.0,1
844,50,male,single,skilled employee,4 - 7 years,own,none,1,no account,< 100 DM,1559,24,business,all credits at this bank paid back duly,4.0,0
845,47,male,single,skilled employee,> 7 years,own,none,2,no account,< 100 DM,3422,18,furniture/equipment,existing credits paid back duly,4.0,0
846,35,male,single,skilled employee,4 - 7 years,own,none,1,0 - 200 DM,unknown/no savings,3976,21,furniture/equipment,existing credits paid back duly,2.0,0
847,68,male,single,skilled employee,1 - 4 years,rent,none,1,no account,unknown/no savings,6761,18,car (new),existing credits paid back duly,2.0,1
848,28,male,married/widowed,skilled employee,< 1 year,own,none,1,no account,< 100 DM,1249,24,car (new),existing credits paid back duly,4.0,0
849,59,male,single,skilled employee,4 - 7 years,own,none,1,< 0 DM,< 100 DM,1364,9,radio/television,existing credits paid back duly,3.0,0
850,57,male,single,unskilled employee,> 7 years,own,none,1,< 0 DM,< 100 DM,709,12,radio/television,existing credits paid back duly,4.0,1
851,33,male,married/widowed,skilled employee,1 - 4 years,rent,gurantor,1,< 0 DM,< 100 DM,2235,20,car (new),critical account/other credits existing (outside this bank),4.0,1
852,43,male,single,skilled employee,4 - 7 years,own,none,1,no account,unknown/no savings,4042,24,car (used),critical account/other credits existing (outside this bank),3.0,0
853,35,male,single,skilled employee,1 - 4 years,for free,none,1,no account,< 100 DM,1471,15,radio/television,critical account/other credits existing (outside this bank),4.0,0
854,32,male,single,unskilled employee,4 - 7 years,for free,none,2,< 0 DM,< 100 DM,1442,18,car (new),all credits at this bank paid back duly,4.0,1
855,45,male,single,skilled employee,> 7 years,own,none,2,no account,< 100 DM,10875,36,car (new),delay paying off in the past,2.0,0
856,33,male,married/widowed,skilled employee,< 1 year,own,none,1,no account,100 - 500 DM,1474,24,car (new),existing credits paid back duly,4.0,0
857,40,female,non-single/single,skilled employee,4 - 7 years,own,none,1,no account,unknown/no savings,894,10,retraining,existing credits paid back duly,4.0,0
858,28,male,single,skilled employee,1 - 4 years,for free,none,1,no account,< 100 DM,3343,15,furniture/equipment,critical account/other credits existing (outside this bank),4.0,0
859,29,female,non-single/single,skilled employee,1 - 4 years,own,none,1,< 0 DM,< 100 DM,3959,15,car (new),existing credits paid back duly,3.0,1
860,26,male,single,skilled employee,1 - 4 years,rent,gurantor,2,no account,100 - 500 DM,3577,9,car (new),existing credits paid back duly,1.0,0
861,27,male,single,skilled employee,1 - 4 years,own,none,1,no account,"> 1,000 DM",5804,24,car (used),critical account/other credits existing (outside this bank),4.0,0
862,28,male,married/widowed,skilled employee,1 - 4 years,own,none,1,no account,< 100 DM,2169,18,business,delay paying off in the past,4.0,1
863,35,female,non-single/single,skilled employee,< 1 year,own,none,1,< 0 DM,< 100 DM,2439,24,radio/television,existing credits paid back duly,4.0,1
864,32,male,single,unskilled employee,< 1 year,own,none,2,no account,"> 1,000 DM",4526,27,furniture/equipment,critical account/other credits existing (outside this bank),4.0,0
865,25,male,single,unskilled employee,1 - 4 years,rent,none,1,no account,< 100 DM,2210,10,furniture/equipment,existing credits paid back duly,2.0,1
866,20,female,non-single/single,skilled employee,1 - 4 years,rent,none,1,no account,"500 - 1,000 DM",2221,15,furniture/equipment,existing credits paid back duly,2.0,0
867,27,female,non-single/single,skilled employee,< 1 year,own,none,1,< 0 DM,< 100 DM,2389,18,radio/television,existing credits paid back duly,4.0,0
868,42,male,single,skilled employee,> 7 years,own,none,1,no account,< 100 DM,3331,12,furniture/equipment,critical account/other credits existing (outside this bank),2.0,0
869,37,male,single,skilled employee,> 7 years,own,none,1,no account,unknown/no savings,7409,36,business,existing credits paid back duly,3.0,0
870,24,female,non-single/single,skilled employee,> 7 years,rent,none,1,< 0 DM,< 100 DM,652,12,furniture/equipment,existing credits paid back duly,4.0,0
871,40,female,non-single/single,skilled employee,4 - 7 years,own,none,1,no account,"500 - 1,000 DM",7678,36,furniture/equipment,delay paying off in the past,2.0,0
872,46,male,single,skilled employee,> 7 years,own,none,2,>= 200 DM,< 100 DM,1343,6,car (new),critical account/other credits existing (outside this bank),1.0,0
873,26,male,single,skilled employee,4 - 7 years,own,none,1,< 0 DM,100 - 500 DM,1382,24,business,critical account/other credits existing (outside this bank),4.0,0
874,24,female,non-single/single,skilled employee,< 1 year,own,none,1,no account,unknown/no savings,874,15,domestic appliance,existing credits paid back duly,4.0,0
875,29,male,single,unskilled employee,1 - 4 years,own,co-applicant,2,< 0 DM,< 100 DM,3590,12,furniture/equipment,existing credits paid back duly,2.0,0
876,40,female,non-single/single,skilled employee,1 - 4 years,own,none,1,0 - 200 DM,"> 1,000 DM",1322,11,car (new),critical account/other credits existing (outside this bank),4.0,0
877,36,male,single,highly skilled employee,< 1 year,for free,co-applicant,1,< 0 DM,< 100 DM,1940,18,radio/television,all credits at this bank paid back duly,3.0,0
878,28,male,single,skilled employee,> 7 years,own,none,1,no account,< 100 DM,3595,36,radio/television,existing credits paid back duly,4.0,0
879,27,male,single,highly skilled employee,< 1 year,for free,none,1,< 0 DM,< 100 DM,1422,9,car (new),existing credits paid back duly,3.0,1
880,36,male,single,skilled employee,4 - 7 years,own,none,1,no account,unknown/no savings,6742,30,radio/television,critical account/other credits existing (outside this bank),2.0,0
881,38,male,single,highly skilled employee,4 - 7 years,own,none,1,no account,< 100 DM,7814,24,car (used),existing credits paid back duly,3.0,0
882,48,male,divorved/separated,skilled employee,1 - 4 years,for free,none,1,no account,unknown/no savings,9277,24,car (used),existing credits paid back duly,2.0,0
883,36,male,single,skilled employee,> 7 years,own,none,1,0 - 200 DM,unknown/no savings,2181,30,car (new),critical account/other credits existing (outside this bank),4.0,0
884,65,female,non-single/single,unemployed,unemployed,own,none,1,no account,< 100 DM,1098,18,radio/television,critical account/other credits existing (outside this bank),4.0,0
885,43,male,divorved/separated,skilled employee,4 - 7 years,own,none,1,0 - 200 DM,< 100 DM,4057,24,furniture/equipment,existing credits paid back duly,3.0,1
886,53,female,non-single/single,skilled employee,< 1 year,own,none,1,< 0 DM,< 100 DM,795,12,education,existing credits paid back duly,4.0,1
887,34,male,single,skilled employee,4 - 7 years,own,none,2,0 - 200 DM,unknown/no savings,2825,24,business,critical account/other credits existing (outside this bank),4.0,0
888,23,male,single,skilled employee,1 - 4 years,own,none,1,0 - 200 DM,< 100 DM,15672,48,business,existing credits paid back duly,2.0,1
889,34,male,single,highly skilled employee,> 7 years,own,none,1,no account,< 100 DM,6614,36,car (new),critical account/other credits existing (outside this bank),4.0,0
890,40,male,single,skilled employee,< 1 year,rent,gurantor,2,no account,unknown/no savings,7824,28,car (used),all credits at this bank paid back duly,3.0,0
891,43,male,single,highly skilled employee,> 7 years,own,none,2,< 0 DM,< 100 DM,2442,27,business,critical account/other credits existing (outside this bank),4.0,0
892,46,male,single,skilled employee,> 7 years,own,none,1,no account,< 100 DM,1829,15,radio/television,critical account/other credits existing (outside this bank),4.0,0
893,38,male,single,unskilled employee,1 - 4 years,own,none,1,< 0 DM,< 100 DM,2171,12,car (new),critical account/other credits existing (outside this bank),4.0,0
894,34,male,single,skilled employee,1 - 4 years,own,none,1,0 - 200 DM,< 100 DM,5800,36,car (used),critical account/other credits existing (outside this bank),3.0,0
895,29,male,single,skilled employee,1 - 4 years,own,none,1,no account,unknown/no savings,1169,18,radio/television,critical account/other credits existing (outside this bank),4.0,0
896,31,male,single,highly skilled employee,4 - 7 years,own,none,2,no account,unknown/no savings,8947,36,car (used),delay paying off in the past,3.0,0
897,28,female,non-single/single,highly skilled employee,< 1 year,rent,none,1,< 0 DM,< 100 DM,2606,21,radio/television,existing credits paid back duly,4.0,0
898,35,female,non-single/single,skilled employee,4 - 7 years,own,none,1,no account,"> 1,000 DM",1592,12,furniture/equipment,critical account/other credits existing (outside this bank),3.0,0
899,33,female,non-single/single,unskilled employee,4 - 7 years,rent,none,1,no account,unknown/no savings,2186,15,furniture/equipment,existing credits paid back duly,1.0,0
900,42,male,single,skilled employee,1 - 4 years,own,co-applicant,1,< 0 DM,< 100 DM,4153,18,furniture/equipment,existing credits paid back duly,2.0,1
901,43,male,single,skilled employee,> 7 years,rent,gurantor,1,< 0 DM,< 100 DM,2625,16,car (new),critical account/other credits existing (outside this bank),2.0,1
902,44,male,divorved/separated,skilled employee,< 1 year,own,none,1,no account,unknown/no savings,3485,20,car (new),critical account/other credits existing (outside this bank),2.0,0
903,42,male,single,skilled employee,> 7 years,for free,none,1,no account,unknown/no savings,10477,36,car (used),critical account/other credits existing (outside this bank),2.0,0
904,40,male,married/widowed,skilled employee,1 - 4 years,rent,none,1,no account,unknown/no savings,1386,15,radio/television,existing credits paid back duly,4.0,0
905,36,male,single,highly skilled employee,> 7 years,own,none,1,no account,< 100 DM,1278,24,radio/television,existing credits paid back duly,4.0,0
906,20,male,single,highly skilled employee,1 - 4 years,rent,none,2,< 0 DM,< 100 DM,1107,12,radio/television,existing credits paid back duly,2.0,0
907,24,male,single,unskilled employee,4 - 7 years,own,co-applicant,1,< 0 DM,unknown/no savings,3763,21,car (new),existing credits paid back duly,2.0,0
908,27,male,married/widowed,skilled employee,1 - 4 years,own,none,1,0 - 200 DM,unknown/no savings,3711,36,education,existing credits paid back duly,2.0,0
909,46,female,non-single/single,unskilled employee,< 1 year,own,none,1,no account,< 100 DM,3594,15,car (used),delay paying off in the past,1.0,0
910,33,female,non-single/single,unskilled employee,1 - 4 years,own,none,1,0 - 200 DM,unknown/no savings,3195,9,car (new),existing credits paid back duly,1.0,0
911,34,female,non-single/single,skilled employee,1 - 4 years,own,none,1,no account,< 100 DM,4454,36,radio/television,delay paying off in the past,4.0,0
912,25,female,non-single/single,unskilled employee,< 1 year,own,none,1,0 - 200 DM,< 100 DM,4736,24,furniture/equipment,critical account/other credits existing (outside this bank),2.0,1
913,25,female,non-single/single,skilled employee,> 7 years,own,none,1,0 - 200 DM,unknown/no savings,2991,30,radio/television,existing credits paid back duly,2.0,0
914,28,male,divorved/separated,skilled employee,> 7 years,own,none,1,no account,"> 1,000 DM",2142,11,business,existing credits paid back duly,1.0,0
915,31,male,single,skilled employee,1 - 4 years,rent,none,1,< 0 DM,< 100 DM,3161,24,business,all credits at this bank paid back duly,4.0,1
916,32,female,non-single/single,highly skilled employee,1 - 4 years,own,none,1,0 - 200 DM,< 100 DM,18424,48,other,no credits/paid back duly,1.0,1
917,32,male,single,skilled employee,1 - 4 years,own,co-applicant,2,no account,100 - 500 DM,2848,10,car (used),existing credits paid back duly,1.0,0
918,68,male,single,highly skilled employee,> 7 years,own,none,1,< 0 DM,< 100 DM,14896,6,car (new),existing credits paid back duly,1.0,1
919,33,male,divorved/separated,skilled employee,unemployed,own,none,1,< 0 DM,100 - 500 DM,2359,24,furniture/equipment,existing credits paid back duly,1.0,1
920,39,male,single,highly skilled employee,> 7 years,rent,none,1,< 0 DM,< 100 DM,3345,24,furniture/equipment,existing credits paid back duly,4.0,1
921,28,female,non-single/single,skilled employee,1 - 4 years,own,none,1,no account,< 100 DM,1817,18,furniture/equipment,critical account/other credits existing (outside this bank),4.0,0
922,37,male,single,highly skilled employee,4 - 7 years,own,none,1,no account,"500 - 1,000 DM",12749,48,radio/television,delay paying off in the past,4.0,0
923,22,female,non-single/single,skilled employee,< 1 year,rent,none,1,< 0 DM,< 100 DM,1366,9,radio/television,existing credits paid back duly,3.0,1
924,30,male,single,skilled employee,4 - 7 years,rent,none,2,0 - 200 DM,< 100 DM,2002,12,car (new),existing credits paid back duly,3.0,0
925,55,male,divorved/separated,skilled employee,< 1 year,own,none,1,< 0 DM,< 100 DM,6872,24,furniture/equipment,all credits at this bank paid back duly,2.0,1
926,46,male,single,skilled employee,< 1 year,own,none,1,< 0 DM,< 100 DM,697,12,car (new),all credits at this bank paid back duly,4.0,1
927,21,female,non-single/single,skilled employee,< 1 year,rent,none,1,< 0 DM,< 100 DM,1049,18,furniture/equipment,critical account/other credits existing (outside this bank),4.0,0
928,39,male,single,skilled employee,4 - 7 years,for free,none,2,< 0 DM,< 100 DM,10297,48,car (used),existing credits paid back duly,4.0,1
929,58,male,single,skilled employee,> 7 years,own,none,1,no account,unknown/no savings,1867,30,radio/television,existing credits paid back duly,4.0,0
930,43,male,single,unskilled employee,1 - 4 years,own,none,2,< 0 DM,< 100 DM,1344,12,car (new),delay paying off in the past,4.0,0
931,24,male,single,unskilled employee,< 1 year,own,co-applicant,1,< 0 DM,< 100 DM,1747,24,furniture/equipment,existing credits paid back duly,4.0,0
932,22,female,non-single/single,skilled employee,< 1 year,own,none,1,0 - 200 DM,< 100 DM,1670,9,radio/television,existing credits paid back duly,4.0,1
933,30,male,single,skilled employee,1 - 4 years,own,none,1,no account,< 100 DM,1224,9,car (new),critical account/other credits existing (outside this bank),3.0,0
934,42,male,single,skilled employee,> 7 years,own,none,2,no account,"500 - 1,000 DM",522,12,radio/television,critical account/other credits existing (outside this bank),4.0,0
935,23,female,non-single/single,skilled employee,1 - 4 years,own,none,1,< 0 DM,< 100 DM,1498,12,radio/television,existing credits paid back duly,4.0,0
936,30,male,single,highly skilled employee,< 1 year,own,none,1,0 - 200 DM,100 - 500 DM,1919,30,radio/television,delay paying off in the past,4.0,1
937,28,female,non-single/single,unskilled employee,1 - 4 years,own,none,1,>= 200 DM,< 100 DM,745,9,radio/television,existing credits paid back duly,3.0,1
938,30,male,married/widowed,highly skilled employee,< 1 year,rent,none,1,0 - 200 DM,< 100 DM,2063,6,radio/television,existing credits paid back duly,4.0,0
939,42,male,single,skilled employee,1 - 4 years,for free,none,1,0 - 200 DM,< 100 DM,6288,60,education,existing credits paid back duly,4.0,1
940,46,male,single,highly skilled employee,1 - 4 years,own,none,2,no account,unknown/no savings,6842,24,car (used),critical account/other credits existing (outside this bank),2.0,0
941,45,male,single,highly skilled employee,< 1 year,own,none,2,no account,unknown/no savings,3527,12,car (new),existing credits paid back duly,2.0,0
942,31,male,single,unskilled employee,1 - 4 years,own,none,2,no account,< 100 DM,1546,10,car (new),existing credits paid back duly,3.0,0
943,31,male,single,skilled employee,4 - 7 years,own,none,1,no account,unknown/no savings,929,24,furniture/equipment,existing credits paid back duly,4.0,0
944,42,male,single,unskilled employee,4 - 7 years,own,none,2,no account,< 100 DM,1455,4,car (new),critical account/other credits existing (outside this bank),2.0,0
945,46,female,non-single/single,skilled employee,< 1 year,rent,gurantor,1,< 0 DM,< 100 DM,1845,15,furniture/equipment,existing credits paid back duly,4.0,0
946,30,female,non-single/single,skilled employee,< 1 year,own,none,1,0 - 200 DM,"500 - 1,000 DM",8358,48,car (new),no credits/paid back duly,1.0,0
947,30,male,single,skilled employee,< 1 year,for free,none,2,< 0 DM,"500 - 1,000 DM",3349,24,furniture/equipment,all credits at this bank paid back duly,4.0,1
948,38,male,single,highly skilled employee,unemployed,own,none,1,no account,unknown/no savings,2859,12,car (new),existing credits paid back duly,4.0,0
949,43,male,married/widowed,unskilled employee,< 1 year,own,co-applicant,2,no account,< 100 DM,1533,18,furniture/equipment,existing credits paid back duly,4.0,1
950,31,male,single,skilled employee,> 7 years,own,none,1,no account,100 - 500 DM,3621,24,radio/television,existing credits paid back duly,2.0,1
951,40,male,married/widowed,unemployed,unemployed,own,none,2,0 - 200 DM,< 100 DM,3590,18,business,critical account/other credits existing (outside this bank),3.0,0
952,24,male,single,skilled employee,4 - 7 years,own,none,1,< 0 DM,< 100 DM,2145,36,business,delay paying off in the past,2.0,1
953,28,female,non-single/single,skilled employee,< 1 year,rent,none,1,0 - 200 DM,"500 - 1,000 DM",4113,24,car (used),existing credits paid back duly,3.0,1
954,26,female,non-single/single,highly skilled employee,unemployed,own,none,1,no account,< 100 DM,10974,36,furniture/equipment,existing credits paid back duly,4.0,1
955,29,female,non-single/single,skilled employee,1 - 4 years,own,gurantor,1,< 0 DM,< 100 DM,1893,12,car (new),existing credits paid back duly,4.0,0
956,57,female,non-single/single,highly skilled employee,> 7 years,rent,none,1,< 0 DM,"> 1,000 DM",1231,24,radio/television,critical account/other credits existing (outside this bank),4.0,0
957,49,male,single,unskilled employee,> 7 years,own,none,1,>= 200 DM,unknown/no savings,3656,30,radio/television,critical account/other credits existing (outside this bank),4.0,0
958,37,male,single,unskilled employee,> 7 years,own,none,1,0 - 200 DM,< 100 DM,1154,9,radio/television,critical account/other credits existing (outside this bank),2.0,0
959,45,male,single,unskilled employee,1 - 4 years,own,none,1,< 0 DM,< 100 DM,4006,28,car (new),existing credits paid back duly,3.0,1
960,30,male,single,skilled employee,> 7 years,for free,none,1,0 - 200 DM,100 - 500 DM,3069,24,furniture/equipment,existing credits paid back duly,4.0,0
961,30,male,married/widowed,skilled employee,> 7 years,rent,none,1,no account,< 100 DM,1740,6,radio/television,critical account/other credits existing (outside this bank),2.0,0
962,47,male,divorved/separated,skilled employee,1 - 4 years,own,none,1,0 - 200 DM,< 100 DM,2353,21,car (new),delay paying off in the past,1.0,0
963,29,male,single,skilled employee,1 - 4 years,own,none,1,no account,unknown/no savings,3556,15,car (new),existing credits paid back duly,3.0,0
964,35,male,single,skilled employee,> 7 years,own,none,1,no account,"500 - 1,000 DM",2397,24,radio/television,existing credits paid back duly,3.0,1
965,22,male,married/widowed,unskilled employee,< 1 year,own,none,1,0 - 200 DM,< 100 DM,454,6,repairs,existing credits paid back duly,3.0,0
966,26,female,non-single/single,skilled employee,1 - 4 years,own,none,1,0 - 200 DM,unknown/no savings,1715,30,radio/television,existing credits paid back duly,4.0,0
967,23,male,single,unskilled employee,1 - 4 years,own,none,1,0 - 200 DM,"500 - 1,000 DM",2520,27,radio/television,critical account/other credits existing (outside this bank),4.0,1
968,54,female,non-single/single,highly skilled employee,> 7 years,rent,none,1,no account,< 100 DM,3568,15,radio/television,existing credits paid back duly,4.0,0
969,29,male,married/widowed,skilled employee,4 - 7 years,rent,none,1,no account,unknown/no savings,7166,42,radio/television,existing credits paid back duly,2.0,0
970,40,male,single,unskilled employee,1 - 4 years,own,none,2,< 0 DM,< 100 DM,3939,11,car (new),critical account/other credits existing (outside this bank),1.0,0
971,22,male,single,skilled employee,1 - 4 years,own,gurantor,1,0 - 200 DM,100 - 500 DM,1514,15,repairs,existing credits paid back duly,4.0,0
972,43,male,single,unskilled employee,1 - 4 years,own,none,2,no account,< 100 DM,7393,24,car (new),existing credits paid back duly,1.0,0
973,29,female,non-single/single,unemployed,unemployed,rent,co-applicant,1,< 0 DM,< 100 DM,1193,24,car (new),all credits at this bank paid back duly,1.0,1
974,36,male,single,skilled employee,> 7 years,rent,co-applicant,1,< 0 DM,< 100 DM,7297,60,business,existing credits paid back duly,4.0,1
